TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
trail_pathway	TRAIL signaling pathway	0.0210927334083597	-3.85882668604476	25	17	0.0165853658536585	1025	2233	4214,8795,8797,8743,5295,3551,8837,8793,8772,5595,6609,5291,8517,843,5594,8737,841	MAP3K1,TNFRSF10B,TNFRSF10A,TNFSF10,PIK3R1,IKBKB,CFLAR,TNFRSF10D,FADD,MAPK3,SMPD1,PIK3CB,IKBKG,CASP10,MAPK1,RIPK1,CASP8
erbb1_receptor_proximal_pathway	EGF receptor (ErbB1) signaling pathway	0.0210927334083597	-3.85882668604476	25	17	0.0165853658536585	1025	2233	5295,2934,2773,6654,5777,2885,7094,5058,6772,8976,5594,6774,5335,5595,6714,5291,5770	PIK3R1,GSN,GNAI3,SOS1,PTPN6,GRB2,TLN1,PAK1,STAT1,WASL,MAPK1,STAT3,PLCG1,MAPK3,SRC,PIK3CB,PTPN1
s1p_s1p1_pathway	S1P1 pathway	0.0254525148922862	-3.67094072388198	20	14	0.0136585365853659	1025	2233	7422,4363,2773,387,5159,5594,5743,5330,5335,5595,3690,2771,1901,5879	VEGFA,ABCC1,GNAI3,RHOA,PDGFRB,MAPK1,PTGS2,PLCB2,PLCG1,MAPK3,ITGB3,GNAI2,S1PR1,RAC1
insulin_glucose_pathway	Insulin-mediated glucose transport	0.0257516066335672	-3.6592582602822	29	19	0.0185365853658537	1025	2233	2932,5590,6844,3643,801,6810,10971,7534,7529,434,7531,208,4012,23433,9882,805,5501,207,7532	GSK3B,PRKCZ,VAMP2,INSR,CALM1,STX4,YWHAQ,YWHAZ,YWHAB,ASIP,YWHAE,AKT2,LNPEP,RHOQ,TBC1D4,CALM2,PPP1CC,AKT1,YWHAG
ps1pathway	Presenilin action in Notch and Wnt signaling	0.0282406732509	-3.56699202631195	46	28	0.0273170731707317	1025	2233	5594,8312,1840,2932,1499,1387,10023,23385,51701,166,3516,102,10454,5595,23291,1452,324,83464,4609,4734,51107,85407,5467,6885,5663,8321,2353,4851	MAPK1,AXIN1,DTX1,GSK3B,CTNNB1,CREBBP,FRAT1,NCSTN,NLK,TLE5,RBPJ,ADAM10,TAB1,MAPK3,FBXW11,CSNK1A1,APC,APH1B,MYC,NEDD4,APH1A,NKD1,PPARD,MAP3K7,PSEN1,FZD1,FOS,NOTCH1
faspathway	FAS (CD95) signaling pathway	0.0316382659702428	-3.45338794257054	35	22	0.0214634146341463	1025	2233	6714,5291,6609,8517,841,8737,330,5981,843,356,5170,207,4214,5608,1432,695,6850,8837,3551,1213,5295,8772	SRC,PIK3CB,SMPD1,IKBKG,CASP8,RIPK1,BIRC3,RFC1,CASP10,FASLG,PDPK1,AKT1,MAP3K1,MAP2K6,MAPK14,BTK,SYK,CFLAR,IKBKB,CLTC,PIK3R1,FADD
il2_stat5pathway	IL2 signaling events mediated by STAT5	0.0405810274259568	-3.20445462637474	30	19	0.0185365853658537	1025	2233	356,894,3559,6776,6667,6464,9846,3716,4609,896,6654,5295,6777,1997,596,3561,1021,3718,2885	FASLG,CCND2,IL2RA,STAT5A,SP1,SHC1,GAB2,JAK1,MYC,CCND3,SOS1,PIK3R1,STAT5B,ELF1,BCL2,IL2RG,CDK6,JAK3,GRB2
cdc42_reg_pathway	Regulation of CDC42 activity	0.0405810274259568	-3.20445462637474	30	19	0.0185365853658537	1025	2233	23268,50618,998,221178,10451,324,55619,7410,9459,8874,10928,8412,392,5335,139818,396,6453,29127,55114	DNMBP,ITSN2,CDC42,SPATA13,VAV3,APC,DOCK10,VAV2,ARHGEF6,ARHGEF7,RALBP1,BCAR3,ARHGAP1,PLCG1,DOCK11,ARHGDIA,ITSN1,RACGAP1,ARHGAP17
erbb4_pathway	ErbB4 signaling events	0.042873807116502	-3.14949419623872	32	20	0.0195121951219512	1025	2233	5291,2534,51741,1742,5595,5617,3717,6776,5594,6464,145957,6868,2885,23118,5618,2069,4734,863,6777,5295	PIK3CB,FYN,WWOX,DLG4,MAPK3,PRL,JAK2,STAT5A,MAPK1,SHC1,NRG4,ADAM17,GRB2,TAB2,PRLR,EREG,NEDD4,CBFA2T3,STAT5B,PIK3R1
p53regulationpathway	p53 pathway	0.0448434758764586	-3.10457716646629	59	34	0.0331707317073171	1025	2233	102800317,472,6135,5580,8850,1455,1387,207,25,6502,545,25898,11186,1434,6125,900,10524,84148,4194,2033,7874,28996,5524,7321,2932,1453,80854,1432,64326,80204,56950,5515,53944,1452	TPTEP2-CSNK1E,ATM,RPL11,PRKCD,KAT2B,CSNK1G2,CREBBP,AKT1,ABL1,SKP2,ATR,RCHY1,RASSF1,CSE1L,RPL5,CCNG1,KAT5,KAT8,MDM4,EP300,USP7,HIPK2,PTPA,UBE2D1,GSK3B,CSNK1D,SETD7,MAPK14,COP1,FBXO11,SMYD2,PPP2CA,CSNK1G1,CSNK1A1
hdac_classii_pathway	Signaling events mediated by HDAC Class II	0.0449575228840612	-3.10203717090962	34	21	0.0204878048780488	1025	2233	156,9612,7329,9734,7280,51564,9759,10376,3320,54331,5901,4208,604,2908,6722,54880,7531,8841,7529,2782,79885	GRK2,NCOR2,UBE2I,HDAC9,TUBB2A,HDAC7,HDAC4,TUBA1B,HSP90AA1,GNG2,RAN,MEF2C,BCL6,NR3C1,SRF,BCOR,YWHAE,HDAC3,YWHAB,GNB1,HDAC11
erbb1_internalization_pathway	Internalization of ErbB1	0.0449575228840612	-3.10203717090962	34	21	0.0204878048780488	1025	2233	868,29924,6714,5291,9101,6453,7321,867,7322,100526767,9146,30011,2885,998,2060,8867,6654,5894,273,8874,5295	CBLB,EPN1,SRC,PIK3CB,USP8,ITSN1,UBE2D1,CBL,UBE2D2,RNF103-CHMP3,HGS,SH3KBP1,GRB2,CDC42,EPS15,SYNJ1,SOS1,RAF1,AMPH,ARHGEF7,PIK3R1
hif2pathway	HIF-2-alpha transcription factor network	0.0449575228840612	-3.10203717090962	34	21	0.0204878048780488	1025	2233	54583,405,2034,328,7428,10370,3646,2321,2113,6923,2033,5054,6513,112398,7422,5230,6667,4891,135,1387,23411	EGLN1,ARNT,EPAS1,APEX1,VHL,CITED2,EIF3E,FLT1,ETS1,ELOB,EP300,SERPINE1,SLC2A1,EGLN2,VEGFA,PGK1,SP1,SLC11A2,ADORA2A,CREBBP,SIRT1
cxcr3pathway	CXCR3-mediated signaling events	0.0449575228840612	-3.10203717090962	34	21	0.0204878048780488	1025	2233	2771,5608,1432,54331,5170,3689,207,5894,5295,2773,5606,79109,5291,253260,6714,2782,3683,64223,5595,5594,5604	GNAI2,MAP2K6,MAPK14,GNG2,PDPK1,ITGB2,AKT1,RAF1,PIK3R1,GNAI3,MAP2K3,MAPKAP1,PIK3CB,RICTOR,SRC,GNB1,ITGAL,MLST8,MAPK3,MAPK1,MAP2K1
myc_represspathway	Validated targets of C-MYC transcriptional repression	0.0454125065224405	-3.09196773780828	61	35	0.0341463414634146	1025	2233	1027,6688,596,1385,1030,677,3688,1050,10397,2309,1647,6667,2495,1026,8841,3655,4609,3691,5159,3394,5933,2672,8837,6556,4149,7709,223,57447,4802,4089,9414,5524,6352,1788,2033	CDKN1B,SPI1,BCL2,CREB1,CDKN2B,ZFP36L1,ITGB1,CEBPA,NDRG1,FOXO3,GADD45A,SP1,FTH1,CDKN1A,HDAC3,ITGA6,MYC,ITGB4,PDGFRB,IRF8,RBL1,GFI1,CFLAR,SLC11A1,MAX,ZBTB17,ALDH9A1,NDRG2,NFYC,SMAD4,TJP2,PTPA,CCL5,DNMT3A,EP300
lysophospholipid_pathway	LPA receptor mediated events	0.0463793607105355	-3.07090073098119	65	37	0.0360975609756098	1025	2233	5970,2769,2932,7205,109,5291,5335,113,3569,387,7074,10672,2771,4067,5879,196883,1902,5829,2768,5581,2185,4318,5580,2782,6714,9170,1398,3576,5295,2773,9630,54331,23566,2776,4792,207,2353	RELA,GNA15,GSK3B,TRIP6,ADCY3,PIK3CB,PLCG1,ADCY7,IL6,RHOA,TIAM1,GNA13,GNAI2,LYN,RAC1,ADCY4,LPAR1,PXN,GNA12,PRKCE,PTK2B,MMP9,PRKCD,GNB1,SRC,LPAR2,CRK,CXCL8,PIK3R1,GNAI3,GNA14,GNG2,LPAR3,GNAQ,NFKBIA,AKT1,FOS
nfkappabatypicalpathway	Atypical NF-kappaB pathway	0.0487155380001558	-3.02175724433628	14	10	0.00975609756097561	1025	2233	602,5295,3551,6850,5970,5966,4792,409,6714,1432	BCL3,PIK3R1,IKBKB,SYK,RELA,REL,NFKBIA,ARRB2,SRC,MAPK14
s1p_s1p4_pathway	S1P4 pathway	0.0487155380001558	-3.02175724433628	14	10	0.00975609756097561	1025	2233	2773,10672,5594,387,998,5595,5335,2768,8698,2771	GNAI3,GNA13,MAPK1,RHOA,CDC42,MAPK3,PLCG1,GNA12,S1PR4,GNAI2
ceramide_pathway	Ceramide signaling pathway	0.0527693512029775	-2.94182472644823	44	26	0.0253658536585366	1025	2233	8567,8844,56848,5595,5580,7132,6609,5970,9530,841,330,8737,5590,5594,5604,1509,4792,4214,207,427,596,9448,55512,4609,8772,5894	MADD,KSR1,SPHK2,MAPK3,PRKCD,TNFRSF1A,SMPD1,RELA,BAG4,CASP8,BIRC3,RIPK1,PRKCZ,MAPK1,MAP2K1,CTSD,NFKBIA,MAP3K1,AKT1,ASAH1,BCL2,MAP4K4,SMPD3,MYC,FADD,RAF1
amb2_neutrophils_pathway	amb2 Integrin signaling	0.054919555187083	-2.90188579740353	48	28	0.0273170731707317	1025	2233	3689,2811,207,7094,177,4067,3240,3146,4035,6403,3055,387,3684,4353,5328,2534,5327,3569,4318,6714,640,2268,5329,6404,6093,3384,5590,7070	ITGB2,GP1BA,AKT1,TLN1,AGER,LYN,HP,HMGB1,LRP1,SELP,HCK,RHOA,ITGAM,MPO,PLAU,FYN,PLAT,IL6,MMP9,SRC,BLK,FGR,PLAUR,SELPLG,ROCK1,ICAM2,PRKCZ,THY1
angiopoietinreceptor_pathway	Angiopoietin receptor Tie2-mediated signaling	0.054919555187083	-2.90188579740353	48	28	0.0273170731707317	1025	2233	2885,5829,207,4690,284,5058,1432,51378,5879,9046,1997,5295,6777,2242,185,2113,2534,1026,5595,1398,2308,1998,6464,5970,3688,6776,3678,5594	GRB2,PXN,AKT1,NCK1,ANGPT1,PAK1,MAPK14,ANGPT4,RAC1,DOK2,ELF1,PIK3R1,STAT5B,FES,AGTR1,ETS1,FYN,CDKN1A,MAPK3,CRK,FOXO1,ELF2,SHC1,RELA,ITGB1,STAT5A,ITGA5,MAPK1
fak_pathway	Signaling events mediated by focal adhesion kinase	0.0573582623991865	-2.85843837605082	54	31	0.0302439024390244	1025	2233	2885,5829,23162,9844,7094,5058,2889,5879,8874,5295,6654,387,5894,2534,2113,5335,9475,1398,9815,6714,6455,23092,7414,87,8976,824,3688,3678,5594,64283,5604	GRB2,PXN,MAPK8IP3,ELMO1,TLN1,PAK1,RAPGEF1,RAC1,ARHGEF7,PIK3R1,SOS1,RHOA,RAF1,FYN,ETS1,PLCG1,ROCK2,CRK,GIT2,SRC,SH3GL1,ARHGAP26,VCL,ACTN1,WASL,CAPN2,ITGB1,ITGA5,MAPK1,ARHGEF28,MAP2K1
mapktrkpathway	Trk receptor signaling mediated by the MAPK pathway	0.0582084521411301	-2.84372470899638	29	18	0.0175609756097561	1025	2233	8851,2353,5608,1385,1432,6195,5894,5607,9252,5595,30844,5606,5580,6016,4208,5594,6722,5604	CDK5R1,FOS,MAP2K6,CREB1,MAPK14,RPS6KA1,RAF1,MAP2K5,RPS6KA5,MAPK3,EHD4,MAP2K3,PRKCD,RIT1,MEF2C,MAPK1,SRF,MAP2K1
ncadherinpathway	N-cadherin signaling events	0.0629578145148535	-2.76529038775544	33	20	0.0195121951219512	1025	2233	747,801,6093,2697,221955,1499,8312,1500,5335,5770,5295,2934,1000,818,387,805,22919,2241,3799,5879	DAGLA,CALM1,ROCK1,GJA1,DAGLB,CTNNB1,AXIN1,CTNND1,PLCG1,PTPN1,PIK3R1,GSN,CDH2,CAMK2G,RHOA,CALM2,MAPRE1,FER,KIF5B,RAC1
ephbfwdpathway	EPHB forward signaling	0.0629578145148535	-2.76529038775544	33	20	0.0195121951219512	1025	2233	6453,5595,6714,6093,8976,5594,5604,1946,2885,5829,4690,998,5058,5879,2047,5295,9448,1947,8867,2049	ITSN1,MAPK3,SRC,ROCK1,WASL,MAPK1,MAP2K1,EFNA5,GRB2,PXN,NCK1,CDC42,PAK1,RAC1,EPHB1,PIK3R1,MAP4K4,EFNB1,SYNJ1,EPHB3
endothelinpathway	Endothelins	0.0747636826238393	-2.59342303832708	53	30	0.0292682926829268	1025	2233	23236,3717,5588,5581,5604,5330,5583,5594,2185,5580,109,5321,6714,1398,113,1906,5595,387,5582,6548,5894,1432,5058,5879,57105,196883,2353,998,2768,207	PLCB1,JAK2,PRKCQ,PRKCE,MAP2K1,PLCB2,PRKCH,MAPK1,PTK2B,PRKCD,ADCY3,PLA2G4A,SRC,CRK,ADCY7,EDN1,MAPK3,RHOA,PRKCG,SLC9A1,RAF1,MAPK14,PAK1,RAC1,CYSLTR2,ADCY4,FOS,CDC42,GNA12,AKT1
ar_pathway	Coregulation of Androgen receptor activity	0.075633599237369	-2.58185466017161	57	32	0.031219512195122	1025	2233	3092,7520,1021,58190,2934,7329,146225,10106,6925,8554,6197,841,10499,3178,23081,5591,9039,6840,207,7110,896,8204,10451,26524,51588,8031,57178,6722,1499,10498,7337,2185	HIP1,XRCC5,CDK6,CTDSP1,GSN,UBE2I,CMTM2,CTDSP2,TCF4,PIAS1,RPS6KA3,CASP8,NCOA2,HNRNPA1,KDM4C,PRKDC,UBA3,SVIL,AKT1,TMF1,CCND3,NRIP1,VAV3,LATS2,PIAS4,NCOA4,ZMIZ1,SRF,CTNNB1,CARM1,UBE3A,PTK2B
s1p_s1p2_pathway	S1P2 pathway	0.0758156342899455	-2.5794507504786	24	15	0.0146341463414634	1025	2233	2353,2768,5595,1003,1432,5058,2771,2776,5879,9630,2773,10672,2769,387,5594	FOS,GNA12,MAPK3,CDH5,MAPK14,PAK1,GNAI2,GNAQ,RAC1,GNA14,GNAI3,GNA13,GNA15,RHOA,MAPK1
igf1_pathway	IGF1 pathway	0.0821313856830535	-2.49943504954656	28	17	0.0165853658536585	1025	2233	5894,6654,5295,207,5829,5170,2885,8660,5590,8440,6464,1399,5770,5580,7534,1398,7531	RAF1,SOS1,PIK3R1,AKT1,PXN,PDPK1,GRB2,IRS2,PRKCZ,NCK2,SHC1,CRKL,PTPN1,PRKCD,YWHAZ,CRK,YWHAE
cd40_pathway	CD40/CD40L signaling	0.0846495892143768	-2.46923502316873	30	18	0.0175609756097561	1025	2233	7189,7128,4609,3718,4214,207,4792,722,1432,7187,5970,6776,51567,330,9020,7185,868,958	TRAF6,TNFAIP3,MYC,JAK3,MAP3K1,AKT1,NFKBIA,C4BPA,MAPK14,TRAF3,RELA,STAT5A,TDP2,BIRC3,MAP3K14,TRAF1,CBLB,CD40
arf6downstreampathway	Arf6 downstream pathway	0.0870374242998258	-2.44141708845591	15	10	0.00975609756097561	1025	2233	7074,5594,387,5329,5879,375,5595,8766,5337,382	TIAM1,MAPK1,RHOA,PLAUR,RAC1,ARF1,MAPK3,RAB11A,PLD1,ARF6
arf6_pathway	Arf6 signaling events	0.0886725168446939	-2.42280528159366	34	20	0.0195121951219512	1025	2233	23527,2769,3082,6714,9922,185,116984,26034,7253,9630,23303,2776,409,11033,3690,4690,5829,9265,382,154	ACAP2,GNA15,HGF,SRC,IQSEC1,AGTR1,ARAP2,IPCEF1,TSHR,GNA14,KIF13B,GNAQ,ARRB2,ADAP1,ITGB3,NCK1,PXN,CYTH3,ARF6,ADRB2
a4b1_paxdep_pathway	Paxillin-dependent events mediated by a4b1	0.099576715872602	-2.30682691810104	19	12	0.0117073170731707	1025	2233	7094,1398,3683,382,5829,3689,5879,5295,1399,867,3676,3688	TLN1,CRK,ITGAL,ARF6,PXN,ITGB2,RAC1,PIK3R1,CRKL,CBL,ITGA4,ITGB1
ecadherin_keratinocyte_pathway	E-cadherin signaling in keratinocytes	0.099576715872602	-2.30682691810104	19	12	0.0117073170731707	1025	2233	5879,6714,2534,1500,846,5335,207,7408,387,208,342184,5295	RAC1,SRC,FYN,CTNND1,CASR,PLCG1,AKT1,VASP,RHOA,AKT2,FMN1,PIK3R1
nectin_pathway	Nectin adhesion pathway	0.111254851911008	-2.19593174620358	25	15	0.0146341463414634	1025	2233	5295,5818,8826,5819,7410,1499,5159,998,7094,1398,6714,50848,5879,3690,2889	PIK3R1,NECTIN1,IQGAP1,NECTIN2,VAV2,CTNNB1,PDGFRB,CDC42,TLN1,CRK,SRC,F11R,RAC1,ITGB3,RAPGEF1
ephrinbrevpathway	Ephrin B reverse signaling	0.113872542551025	-2.17267550386736	27	16	0.015609756097561	1025	2233	6885,3690,4067,5879,7074,7852,2047,5295,3055,1947,5998,6714,2534,2268,640,8440	MAP3K7,ITGB3,LYN,RAC1,TIAM1,CXCR4,EPHB1,PIK3R1,HCK,EFNB1,RGS3,SRC,FYN,FGR,BLK,NCK2
smad2_3nuclearpathway	Regulation of nuclear SMAD2/3 signaling	0.115256104193993	-2.16059863370108	77	41	0.04	1025	2233	5054,2033,4088,79753,7027,8648,2908,4089,10499,3665,7709,10284,3586,7421,4149,5933,4609,1026,6497,2308,51588,60436,55802,7030,8850,4092,6667,2309,51586,4208,23309,4087,1387,207,2353,1030,3066,860,1385,467,3312	SERPINE1,EP300,SMAD3,SNIP1,TFDP1,NCOA1,NR3C1,SMAD4,NCOA2,IRF7,ZBTB17,SAP18,IL10,VDR,MAX,RBL1,MYC,CDKN1A,SKI,FOXO1,PIAS4,TGIF2,DCP1A,TFE3,KAT2B,SMAD7,SP1,FOXO3,MED15,MEF2C,SIN3B,SMAD2,CREBBP,AKT1,FOS,CDKN2B,HDAC2,RUNX2,CREB1,ATF3,HSPA8
vegfr1_pathway	VEGFR1 specific signals	0.116022208201449	-2.1539736561875	29	17	0.0165853658536585	1025	2233	5595,5335,3091,801,7422,867,5594,5228,5170,805,4690,207,3320,8829,5295,8828,2321	MAPK3,PLCG1,HIF1A,CALM1,VEGFA,CBL,MAPK1,PGF,PDPK1,CALM2,NCK1,AKT1,HSP90AA1,NRP1,PIK3R1,NRP2,FLT1
ar_nongenomic_pathway	Nongenotropic Androgen signaling	0.14406503462585	-1.93749045201379	18	11	0.0107317073170732	1025	2233	2353,5595,207,1385,54331,6714,2782,5295,5604,5594,5894	FOS,MAPK3,AKT1,CREB1,GNG2,SRC,GNB1,PIK3R1,MAP2K1,MAPK1,RAF1
p38_mk2pathway	p38 signaling mediated by MAPKAP kinases	0.147968311916149	-1.91075713681723	20	12	0.0117073170731707	1025	2233	4046,7867,5894,6722,7531,7532,2115,7534,10971,1385,7529,1432	LSP1,MAPKAPK3,RAF1,SRF,YWHAE,YWHAG,ETV1,YWHAZ,YWHAQ,CREB1,YWHAB,MAPK14
pdgfrapathway	PDGFR-alpha signaling pathway	0.150966946512086	-1.89069436339967	22	13	0.0126829268292683	1025	2233	3716,6722,6654,5295,1399,6464,6461,2889,5335,2353,1398,90525,2885	JAK1,SRF,SOS1,PIK3R1,CRKL,SHC1,SHB,RAPGEF1,PLCG1,FOS,CRK,SHF,GRB2
a4b1_paxindep_pathway	Paxillin-independent events mediated by a4b1 and a4b7	0.150966946512086	-1.89069436339967	22	13	0.0126829268292683	1025	2233	3676,3688,3717,387,5295,867,1399,6714,5879,960,1398,5829,382	ITGA4,ITGB1,JAK2,RHOA,PIK3R1,CBL,CRKL,SRC,RAC1,CD44,CRK,PXN,ARF6
myc_pathway	C-MYC pathway	0.150966946512086	-1.89069436339967	22	13	0.0126829268292683	1025	2233	6881,5515,9913,4149,5062,8607,4609,10524,2932,8312,6502,5525,7709	TAF10,PPP2CA,SUPT7L,MAX,PAK2,RUVBL1,MYC,KAT5,GSK3B,AXIN1,SKP2,PPP2R5A,ZBTB17
glypican_1pathway	Glypican 1 network	0.154955632862514	-1.86461644263394	26	15	0.0146341463414634	1025	2233	2268,640,7422,3055,351,5621,2321,4087,7040,2534,9353,7046,4067,6714,7048	FGR,BLK,VEGFA,HCK,APP,PRNP,FLT1,SMAD2,TGFB1,FYN,SLIT2,TGFBR1,LYN,SRC,TGFBR2
er_nongenomic_pathway	Plasma membrane estrogen receptor signaling	0.154955632862514	-1.86461644263394	26	15	0.0146341463414634	1025	2233	5295,10672,23236,6654,387,4478,5330,2885,6801,207,9475,4318,54331,2782,6714	PIK3R1,GNA13,PLCB1,SOS1,RHOA,MSN,PLCB2,GRB2,STRN,AKT1,ROCK2,MMP9,GNG2,GNB1,SRC
wnt_noncanonical_pathway	Noncanonical Wnt signaling pathway	0.157047940723922	-1.85120416531572	30	17	0.0165853658536585	1025	2233	6885,5879,409,998,23118,23002,387,1452,55636,5468,10454,2535,5590,1856,2316,6093,51701	MAP3K7,RAC1,ARRB2,CDC42,TAB2,DAAM1,RHOA,CSNK1A1,CHD7,PPARG,TAB1,FZD2,PRKCZ,DVL2,FLNA,ROCK1,NLK
pi3kplctrkpathway	Trk receptor signaling mediated by PI3K and PLC-gamma	0.157582980446048	-1.84780309948353	32	18	0.0175609756097561	1025	2233	207,7532,5170,2885,1385,5295,6654,7531,5335,6714,5580,10971,7534,7529,2309,6464,2932,6776	AKT1,YWHAG,PDPK1,GRB2,CREB1,PIK3R1,SOS1,YWHAE,PLCG1,SRC,PRKCD,YWHAQ,YWHAZ,YWHAB,FOXO3,SHC1,GSK3B,STAT5A
mtor_4pathway	mTOR signaling pathway	0.180863936967761	-1.71001025986646	61	32	0.031219512195122	1025	2233	54541,5337,79109,7529,10971,9821,5371,6009,5170,207,6720,10891,54700,5594,6446,5604,64223,7531,5595,23291,7534,253260,6195,3551,6249,387,84271,5894,1977,5829,7532,5879	DDIT4,PLD1,MAPKAP1,YWHAB,YWHAQ,RB1CC1,PML,RHEB,PDPK1,AKT1,SREBF1,PPARGC1A,RRN3,MAPK1,SGK1,MAP2K1,MLST8,YWHAE,MAPK3,FBXW11,YWHAZ,RICTOR,RPS6KA1,IKBKB,CLIP1,RHOA,POLDIP3,RAF1,EIF4E,PXN,YWHAG,RAC1
tcrraspathway	Ras signaling in the CD4+ TCR pathway	0.189485052503261	-1.66344513618149	11	7	0.00682926829268293	1025	2233	1326,5595,2353,5579,5594,5894,5604	MAP3K8,MAPK3,FOS,PRKCB,MAPK1,RAF1,MAP2K1
fgf_pathway	FGF signaling pathway	0.193188758119033	-1.64408754668638	47	25	0.024390243902439	1025	2233	6772,5329,867,6464,3082,2185,54434,5594,5328,1500,5335,5595,4318,6714,10818,6195,6777,5295,1000,6654,5170,2885,207,2353,860	STAT1,PLAUR,CBL,SHC1,HGF,PTK2B,SSH1,MAPK1,PLAU,CTNND1,PLCG1,MAPK3,MMP9,SRC,FRS2,RPS6KA1,STAT5B,PIK3R1,CDH2,SOS1,PDPK1,GRB2,AKT1,FOS,RUNX2
insulin_pathway	Insulin Pathway	0.19650806092997	-1.62705182596985	43	23	0.0224390243902439	1025	2233	5295,208,23433,2151,6654,4690,207,2885,5170,2889,55763,2309,8440,3643,6464,10603,867,6446,5590,1796,5786,5770,11336	PIK3R1,AKT2,RHOQ,F2RL2,SOS1,NCK1,AKT1,GRB2,PDPK1,RAPGEF1,EXOC1,FOXO3,NCK2,INSR,SHC1,SH2B2,CBL,SGK1,PRKCZ,DOK1,PTPRA,PTPN1,EXOC3
rhoa_pathway	RhoA signaling pathway	0.198096619640382	-1.61900038932841	41	22	0.0214634146341463	1025	2233	4478,5590,6722,6093,7414,5728,5606,9475,57591,387,1729,5585,6548,1027,2151,4659,1072,5608,3985,2353,7094,998	MSN,PRKCZ,SRF,ROCK1,VCL,PTEN,MAP2K3,ROCK2,MRTFA,RHOA,DIAPH1,PKN1,SLC9A1,CDKN1B,F2RL2,PPP1R12A,CFL1,MAP2K6,LIMK2,FOS,TLN1,CDC42
p38alphabetadownstreampathway	Signaling mediated by p38-alpha and p38-beta	0.202419834441687	-1.59741135011675	35	19	0.0185365853658537	1025	2233	4843,5321,10891,4208,466,5743,2664,7391,8569,4205,1385,1432,8986,4286,7867,1977,6548,9252,2005	NOS2,PLA2G4A,PPARGC1A,MEF2C,ATF1,PTGS2,GDI1,USF1,MKNK1,MEF2A,CREB1,MAPK14,RPS6KA4,MITF,MAPKAPK3,EIF4E,SLC9A1,RPS6KA5,ELK4
epha2_fwdpathway	EPHA2 forward signaling	0.203394968202153	-1.59260553410951	17	10	0.00975609756097561	1025	2233	5295,867,10451,7074,7410,387,2885,5879,6714,5058	PIK3R1,CBL,VAV3,TIAM1,VAV2,RHOA,GRB2,RAC1,SRC,PAK1
syndecan_1_pathway	Syndecan-1-mediated signaling events	0.203394968202153	-1.59260553410951	17	10	0.00975609756097561	1025	2233	5594,3082,6386,10855,6382,6352,4318,5595,5479,7040	MAPK1,HGF,SDCBP,HPSE,SDC1,CCL5,MMP9,MAPK3,PPIB,TGFB1
wnt_canonical_pathway	Canonical Wnt signaling pathway	0.204735266802277	-1.58603751584763	31	17	0.0165853658536585	1025	2233	8454,5515,5520,324,1452,53944,55361,1453,7855,8452,8498,1856,2932,8312,1499,23291,102800317	CUL1,PPP2CA,PPP2R2A,APC,CSNK1A1,CSNK1G1,PI4K2A,CSNK1D,FZD5,CUL3,RANBP3,DVL2,GSK3B,AXIN1,CTNNB1,FBXW11,TPTEP2-CSNK1E
epha_fwdpathway	EPHA forward signaling	0.204735266802277	-1.58603751584763	31	17	0.0165853658536585	1025	2233	3055,7410,10451,1944,387,4067,867,2268,640,1399,6093,1946,5335,1398,2041,2534,6714	HCK,VAV2,VAV3,EFNA3,RHOA,LYN,CBL,FGR,BLK,CRKL,ROCK1,EFNA5,PLCG1,CRK,EPHA1,FYN,SRC
s1p_meta_pathway	Sphingosine 1-phosphate (S1P) pathway	0.206280221593249	-1.5785197355647	21	12	0.0117073170731707	1025	2233	2776,1901,1903,2771,2768,8698,56848,2769,9630,2773,10672,4363	GNAQ,S1PR1,S1PR3,GNAI2,GNA12,S1PR4,SPHK2,GNA15,GNA14,GNAI3,GNA13,ABCC1
nfkappabcanonicalpathway	Canonical NF-kappaB pathway	0.206720526270409	-1.5763875125784	23	13	0.0126829268292683	1025	2233	7128,7189,3551,8517,8915,5970,4792,8767,1540,64127,472,7132,5901	TNFAIP3,TRAF6,IKBKB,IKBKG,BCL10,RELA,NFKBIA,RIPK2,CYLD,NOD2,ATM,TNFRSF1A,RAN
ar_tf_pathway	Regulation of Androgen receptor activity	0.231844907376261	-1.46168663355191	50	26	0.0253658536585366	1025	2233	10524,83637,5585,3301,25898,1432,3320,5608,5966,6599,51564,1050,2932,23411,2908,8648,10499,6595,1387,7181,10498,2308,6714,8850,2033,5451	KAT5,ZMIZ2,PKN1,DNAJA1,RCHY1,MAPK14,HSP90AA1,MAP2K6,REL,SMARCC1,HDAC7,CEBPA,GSK3B,SIRT1,NR3C1,NCOA1,NCOA2,SMARCA2,CREBBP,NR2C1,CARM1,FOXO1,SRC,KAT2B,EP300,POU2F1
hedgehog_glipathway	Hedgehog signaling events mediated by Gli proteins	0.240387551230861	-1.42550286122737	44	23	0.0224390243902439	1025	2233	3066,9788,409,54331,1453,207,51684,1452,53944,6469,10284,8554,2782,5580,23291,102800317,2932,23309,5604,8405,1387,1455,3958	HDAC2,MTSS1,ARRB2,GNG2,CSNK1D,AKT1,SUFU,CSNK1A1,CSNK1G1,SHH,SAP18,PIAS1,GNB1,PRKCD,FBXW11,TPTEP2-CSNK1E,GSK3B,SIN3B,MAP2K1,SPOP,CREBBP,CSNK1G2,LGALS3
