TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
human chr1q31.2	human chr1q31.2	0.0668727102186483	-2.70496431407331	32	8	0.000939739222365794	8513	61273	107397392,51377,64407,5996,102724954,101929184,5997,100616345	SCARNA18B,UCHL5,RGS18,RGS1,LINC01032,LINC01031,RGS2,MIR4426
human chr4q35.1	human chr4q35.1	0.0688131140367755	-2.67636094120716	84	17	0.00199694584752731	8513	61273	8470,100506229,100500818,1635,3660,105377586,728175,105377585,102723766,2180,55602,133121,643036,201973,201965,56977,731424	SORBS2,LINC01093,MIR3945,DCTD,IRF2,LINC02365,LINC02363,LINC02427,LINC02362,ACSL1,CDKN2AIP,ENPP6,SLED1,PRIMPOL,RWDD4,STOX2,MIR3945HG
human chr2q37.3	human chr2q37.3	0.0721759373276139	-2.6286485666437	146	27	0.00317161987548455	8513	61273	3069,85009,102723927,100616360,100616417,377007,150935,339768,2859,101928111,93463,105373979,151171,57007,100616493,9208,100287387,4735,140739,101752400,8864,100423043,9759,728323,51281,1293,51665	HDLBP,MGC16025,LINC01238,MIR2467,MIR4786,KLHL30,LOC150935,ESPNL,GPR35,HDAC4-AS1,LOC93463,LINC01880,LINC01107,ACKR3,MIR4441,LRRFIP1,LOC100287387,SEPTIN2,UBE2F,CAPN10-DT,PER2,MIR4269,HDAC4,LINC01881,ANKMY1,COL6A3,ASB1
human chr7p14.2	human chr7p14.2	0.072272258672783	-2.62731492092001	38	9	0.00105720662516152	8513	61273	989,80820,313,100302113,64224,100861514,100874264,101928618,23366	SEPTIN7,EEPD1,AOAH,MIR1200,HERPUD2,ELMO1-AS1,AOAH-IT1,LOC101928618,KIAA0895
human chr2q33.3	human chr2q33.3	0.0746340344631164	-2.59515864976475	67	14	0.00164454363914014	8513	61273	1385,8828,151195,100422993,105373853,54891,151194,102724714,7855,100423036,117583,8609,389072,100302130	CREB1,NRP2,CCNYL1,MIR3130-1,MYOSLID,INO80D,METTL21A,LINC01857,FZD5,MIR2355,PARD3B,KLF7,PLEKHM3,MIR1302-4
human chr22q13.31	human chr22q13.31	0.0750626046531135	-2.5894327849299	91	18	0.00211441325032304	8513	61273	25771,388910,26150,414351,730668,150384,55007,64781,100506714,29780,64098,23313,642757,150381,10762,7380,23151,100616253	TBC1D22A,LINC00207,RIBC2,LINC00229,LOC730668,GTSE1-DT,FAM118A,CERK,NUP50-DT,PARVB,PARVG,KIAA0930,TBC1D22A-AS1,PRR34-AS1,NUP50,UPK3A,GRAMD4,MIR4762
human chr10q24.2	human chr10q24.2	0.0761346982466238	-2.57525116209621	44	10	0.00117467402795724	8513	61273	101927278,84795,26287,23268,60370,81894,57089,83742,84171,55361	LOC101927278,PYROXD2,ANKRD2,DNMBP,AVPI1,SLC25A28,ENTPD7,MARVELD1,LOXL4,PI4K2A
human chr5q35.3	human chr5q35.3	0.0790235809600228	-2.53800897789049	179	32	0.00375895688946317	8513	61273	91522,3187,51149,643836,23061,9794,442908,10636,6940,53917,8878,2870,64324,3182,9260,619571,79930,4245,55819,85007,57472,6569,57396,255426,4056,54540,101928445,54732,100996419,2161,285659,821	COL23A1,HNRNPH1,MRNIP,ZFP62,TBC1D9B,MAML1,MIR340,RGS14,ZNF354A,RAB24,SQSTM1,GRK6,NSD1,HNRNPAB,PDLIM7,SNORD96A,DOK3,MGAT1,RNF130,PHYKPL,CNOT6,SLC34A1,CLK4,RASGEF1C,LTC4S,FAM193B,LOC101928445,TMED9,LOC100996419,F12,OR2V2,CANX
human chr6q22.31	human chr6q22.31	0.0824934116985516	-2.49503684702971	68	14	0.00164454363914014	8513	61273	4121,2173,100126584,387119,2697,79632,154214,100287632,5350,285762,105377975,25842,7164,154215	MAN1A1,FABP7,LOC100126584,CEP85L,GJA1,FAM184A,RNF217,SELENOKP3,PLN,LOC285762,LOC105377975,ASF1A,TPD52L1,NKAIN2
human chr1p36.23	human chr1p36.23	0.0828785904504984	-2.4903785077283	39	9	0.00105720662516152	8513	61273	106632271,102465436,102724552,102724539,8863,54206,3604,473,9341	SNORD128,MIR6728,RERE-AS1,LINC01714,PER3,ERRFI1,TNFRSF9,RERE,VAMP3
human chr6p25.1	human chr6p25.1	0.0862460532010451	-2.45055098410557	45	10	0.00117467402795724	8513	61273	57128,105374895,497048,10667,101927950,9425,9450,51299,285780,2162	LYRM4,LINC02533,KU-MEL-3,FARS2,LOC101927950,CDYL,LY86,NRN1,LY86-AS1,F13A1
human chr9q34.13	human chr9q34.13	0.0862460532010451	-2.45055098410557	45	10	0.00117467402795724	8513	61273	106635683,8021,2889,23064,286336,84814,642515,7270,84628,84726	SNORD141A,NUP214,RAPGEF1,SETX,FAM78A,PLPP7,PRRT1B,TTF1,NTNG2,PRRC2B
human chr6q14.2	human chr6q14.2	0.0874221829079285	-2.43700621950951	8	3	0.000352402208387173	8513	61273	167681,51167,4199	PRSS35,CYB5R4,ME1
human chr5q22.2	human chr5q22.2	0.0891247402712612	-2.41771831445937	23	6	0.000704804416774345	8513	61273	64848,167227,7905,324,6728,101927023	YTHDC2,DCP2,REEP5,APC,SRP19,LOC101927023
human chr7p22.1	human chr7p22.1	0.090286028165563	-2.40477255737932	81	16	0.00187947844473159	8513	61273	441191,221955,5879,221937,401303,100310846,9265,102466203,9907,100874342,100131257,54476,100131017,84629,26100,84792	RNF216P1,DAGLB,RAC1,FOXK1,ZNF815P,ANKRD61,CYTH3,MIR6874,AP5Z1,RNF216-IT1,LOC100131257,RNF216,ZNF316,TNRC18,WIPI2,FAM220A
human chr1p22.2	human chr1p22.2	0.0906133334219449	-2.40115390874872	63	13	0.00152707623634441	8513	61273	55144,23507,2635,2633,56267,492303,115362,400761,729930,101927891,163351,84230,84146	LRRC8D,LRRC8B,GBP3,GBP1,KYAT3,GEMIN8P4,GBP5,LRRC8C-DT,LOC729930,PKN2-AS1,GBP6,LRRC8C,ZNF644
human chr15q25.1	human chr15q25.1	0.090724035851584	-2.39993295309203	75	15	0.00176201104193586	8513	61273	80765,3419,10588,23184,59274,1512,5685,2184,597,100129540,54469,55466,80349,3603,3658	STARD5,IDH3A,MTHFS,MESD,TLNRD1,CTSH,PSMA4,FAH,BCL2A1,LOC100129540,ZFAND6,DNAJA4,WDR61,IL16,IREB2
human chr1q42.11	human chr1q42.11	0.0933779379971148	-2.37110017153029	18	5	0.000587337013978621	8513	61273	101927143,100616468,29097,8560,100313769	LOC101927143,MIR4742,CNIH4,DEGS1,MIR320B2
human chr8p11.22	human chr8p11.22	0.0933779379971148	-2.37110017153029	18	5	0.000587337013978621	8513	61273	6867,59339,203100,8754,109616979	TACC1,PLEKHA2,HTRA4,ADAM9,SNORD38D
human chr1p32.1	human chr1p32.1	0.0977264852652616	-2.32558266900202	29	7	0.000822271819570069	8513	61273	105378763,4070,100131060,101926925,100616409,55277,114803	LINC01748,TACSTD2,LINC01135,LINC01358,MIR4711,FGGY,MYSM1
human chr20p12.3	human chr20p12.3	0.0988023954198344	-2.3146334293822	52	11	0.00129214143075297	8513	61273	149840,100874337,1114,128674,26767,56261,8760,56255,23236,101929207,650	SHLD1,PLCB1-IT1,CHGB,PROKR2,RNU105B,GPCPD1,CDS2,TMX4,PLCB1,LINC01729,BMP2
human chr1q32.2	human chr1q32.2	0.0991934783742075	-2.31068300904791	76	15	0.00176201104193586	8513	61273	148304,148696,101929476,3914,80342,1379,101930114,100128537,722,947,407025,1604,1378,55733,4179	C1orf74,LOC148696,LINC01698,LAMB3,TRAF3IP3,CR1L,HSD11B1-AS1,MIR29B2CHG,C4BPA,CD34,MIR29B2,CD55,CR1,HHAT,CD46
human chr12p13.33	human chr12p13.33	0.0997396590902029	-2.30519189685473	70	14	0.00164454363914014	8513	61273	654429,440073,100049716,100874235,105369595,100288778,100874370,5893,100271702,84318,100292680,79602,65125,4815	LRTM2,IQSEC3,LOC100049716,CACNA1C-AS2,LOC105369595,WASH8P,CACNA1C-IT3,RAD52,LINC00940,CCDC77,LINC00942,ADIPOR2,WNK1,NINJ2
human chr6p21.2	human chr6p21.2	0.0997396590902029	-2.30519189685473	70	14	0.00164454363914014	8513	61273	1769,100500885,57699,5292,60685,221476,23787,101929425,1026,221472,221468,401258,9025,8645	DNAH8,MIR3925,CPNE5,PIM1,ZFAND3,PI16,MTCH1,BTBD9-AS1,CDKN1A,FGD2,TMEM217,RAB44,RNF8,KCNK5
human chr2q33.1	human chr2q33.1	0.101821493828059	-2.28453405935198	126	23	0.00270175026430166	8513	61273	65072,80055,841,26010,3329,8837,57679,101927619,101927596,285172,316,4709,151254,9689,843,106635540,1195,101927547,107161151,60491,692110,4999,5334	CFLAR-AS1,PGAP1,CASP8,SPATS2L,HSPD1,CFLAR,ALS2,LINC01923,LOC101927596,FAM126B,AOX1,NDUFB3,C2CD6,BZW1,CASP10,SNORA105B,CLK1,ANKRD44-IT1,AOX3P-AOX2P,NIF3L1,SNORD70,ORC2,PLCL1
human chr3p26.1	human chr3p26.1	0.103261332259199	-2.27049229762666	35	8	0.000939739222365794	8513	61273	100507582,55207,100126791,285362,6419,100616334,9695,3708	BHLHE40-AS1,ARL8B,EGOT,SUMF1,SETMAR,MIR4790,EDEM1,ITPR1
human chr1p36.13	human chr1p36.13	0.103916188201816	-2.26417058741362	120	22	0.00258428286150593	8513	61273	126917,23400,6390,101927895,5081,11240,55160,832,55920,7709,440570,54896,26099,23569,29943,400743,100616188,54455,6060,26870,100500876,440574	IFFO2,ATP13A2,SDHB,EMC1-AS1,PAX7,PADI2,ARHGEF10L,CAPZB,RCC2,ZBTB17,LOC440570,SLC66A1,SZRD1,PADI4,PADI1,LINC02783,MIR3972,FBXO42,RNU1-4,RNU1-2,MIR3675,MICOS10
human chr1p36.12	human chr1p36.12	0.103951364308902	-2.26383214009949	95	18	0.00211441325032304	8513	61273	101928163,5909,8672,55616,101928043,84196,100422914,9923,1870,84224,64600,29092,1889,998,100616391,978,3399,100996511	LOC101928163,RAP1GAP,EIF4G3,ASAP3,LINC01635,USP48,MIR4253,ZBTB40,E2F2,NBPF3,PLA2G2F,LINC00339,ECE1,CDC42,MIR4684,CDA,ID3,LINC01355
human chr10q22.1	human chr10q22.1	0.103951364308902	-2.26383214009949	95	18	0.00211441325032304	8513	61273	54788,64115,414152,54541,10367,26128,55315,55506,51008,3098,90550,102723377,64072,140766,64106,5552,56681,5660	DNAJB12,VSIR,C10orf105,DDIT4,MICU1,KIF1BP,SLC29A3,H2AFY2,ASCC1,HK1,MCU,CDH23-AS1,CDH23,ADAMTS14,NPFFR1,SRGN,SAR1A,PSAP
human chr2q14.1	human chr2q14.1	0.105494269788393	-2.24909864234308	89	17	0.00199694584752731	8513	61273	10096,101060091,284958,84639,400999,23550,3557,150468,3553,3552,150472,54520,27178,7849,84524,375260,440900	ACTR3,ACTR3-AS1,NT5DC4,IL1F10,FLJ42351,PSD4,IL1RN,CKAP2L,IL1B,IL1A,CBWD2,CCDC93,IL37,PAX8,ZC3H8,WASH2P,LINC01191
human chr9q21.2	human chr9q21.2	0.105508976562931	-2.24895924378106	24	6	0.000704804416774345	8513	61273	29968,158471,84131,9630,101927422,2776	PSAT1,PRUNE2,CEP78,GNA14,GNA14-AS1,GNAQ
human chr17p13.3	human chr17p13.3	0.106006671536945	-2.24425324782286	114	21	0.00246681545871021	8513	61273	83547,4995,5345,5306,23293,8386,23108,1398,4335,5176,359845,124997,124935,102465465,284009,101927911,29,7531,114826,79066,55275	RILP,OR3A2,SERPINF2,PITPNA,SMG6,OR1D5,RAP1GAP2,CRK,MNT,SERPINF1,RFLNB,WDR81,SLC43A2,MIR6776,LOC284009,LOC101927911,ABR,YWHAE,SMYD4,METTL16,VPS53
human chr2q31.2	human chr2q31.2	0.106737162630041	-2.23738589049784	41	9	0.00105720662516152	8513	61273	8540,100506866,7273,105373759,4780,91404,100422824,220988,102465255	AGPS,TTN-AS1,TTN,LOC105373759,NFE2L2,SESTD1,MIR3128,HNRNPA3,MIR6512
human chr1q42.12	human chr1q42.12	0.108782171597996	-2.21840782197647	47	10	0.00117467402795724	8513	61273	3020,163859,100506443,6726,3707,9725,3930,64746,149111,55740	H3F3A,SDE2,ITPKB-IT1,SRP9,ITPKB,TMEM63A,LBR,ACBD3,CNIH3,ENAH
human chr16q24.1	human chr16q24.1	0.109128989850735	-2.2152247032847	71	14	0.00164454363914014	8513	61273	79786,1327,9100,83716,23406,9013,9764,3394,100847022,55625,100302261,102466732,654780,23199	KLHL36,COX4I1,USP10,CRISPLD2,COTL1,TAF1C,KIAA0513,IRF8,MIR5093,ZDHHC7,MIR1910,MIR6774,LOC654780,GSE1
human chr12q13.12	human chr12q13.12	0.112121674818782	-2.18817061506271	96	18	0.00211441325032304	8513	61273	81566,25840,51303,57701,7009,29127,84987,84790,10376,4891,57609,5571,7846,8085,466,91010,55716,363	CSRNP2,METTL7A,FKBP11,NCKAP5L,TMBIM6,RACGAP1,COX14,TUBA1C,TUBA1B,SLC11A2,DIP2B,PRKAG1,TUBA1A,KMT2D,ATF1,FMNL3,LMBR1L,AQP6
human chr14q22.2	human chr14q22.2	0.11288719079007	-2.18136627050701	19	5	0.000587337013978621	8513	61273	10668,2764,10175,100422984,23034	CGRRF1,GMFB,CNIH1,MIR4308,SAMD4A
human chr3q12.3	human chr3q12.3	0.112937400391937	-2.18092159260518	30	7	0.000822271819570069	8513	61273	152225,101929411,79598,91775,6152,100009676,64332	LINC02085,LOC101929411,CEP97,NXPE3,RPL24,ZBTB11-AS1,NFKBIZ
human chr8q22.1	human chr8q22.1	0.114044975445914	-2.17116238693538	90	17	0.00199694584752731	8513	61273	100616169,55472,137682,94241,92140,102724804,9134,105375650,102724710,51001,10404,55656,286144,9791,85453,79666,54704	MIR378D2,RBM12B-AS1,NDUFAF6,TP53INP1,MTDH,LOC102724804,CCNE2,MIR3150BHG,LOC102724710,MTERF3,CPQ,INTS8,TRIQK,PTDSS1,TSPYL5,PLEKHF2,PDP1
human chr15q21.3	human chr15q21.3	0.115865379851123	-2.15532628032365	84	16	0.00187947844473159	8513	61273	101928527,9488,6938,664618,3990,109616990,51187,5873,366,693213,9236,100533483,102,105370829,4734,101928694	PIGBOS1,PIGB,TCF12,HSP90AB4P,LIPC,SNORD13D,RSL24D1,RAB27A,AQP9,MIR628,CCPG1,DNAAF4-CCPG1,ADAM10,LOC105370829,NEDD4,LIPC-AS1
human chr12q23.2	human chr12q23.2	0.119969606009642	-2.12051685153469	42	9	0.00105720662516152	8513	61273	56994,4604,5367,51019,55332,79158,50511,400,3479	CHPT1,MYBPC1,PMCH,WASHC3,DRAM1,GNPTAB,SYCP3,ARL1,IGF1
human chr8p21.2	human chr8p21.2	0.121108641606513	-2.11106727170799	60	12	0.00140960883354869	8513	61273	102465507,51312,2185,665,10863,1808,5520,27299,102465527,80005,10687,8756	MIR6842,SLC25A37,PTK2B,BNIP3L,ADAM28,DPYSL2,PPP2R2A,ADAMDEC1,MIR6876,DOCK5,PNMA2,ADAM7
human chr12q13.13	human chr12q13.13	0.12245562720742	-2.10000654149556	161	28	0.00328908727828028	8513	61273	9700,11016,57228,84926,109729127,442892,144501,3164,160622,84975,3178,341405,51411,517,4778,91,11226,6667,25946,3678,283403,22818,26628,54458,100652999,9802,3489,53831	ESPL1,ATF7,SMAGP,SPRYD3,KRT7-AS,MIR148B,KRT80,NR4A1,GRASP,MFSD5,HNRNPA1,ANKRD33,BIN2,ATP5MC2,NFE2,ACVR1B,GALNT6,SP1,ZNF385A,ITGA5,C12orf80,COPZ1,OR7E47P,PRR13,LOC100652999,DAZAP2,IGFBP6,GPR84
human chr14q32.32	human chr14q32.32	0.123330360849001	-2.09288866352673	25	6	0.000704804416774345	8513	61273	1983,7187,91828,105370683,81693,7127	EIF5,TRAF3,EXOC3L4,LINC00677,AMN,TNFAIP2
human chr12q23.3	human chr12q23.3	0.125260941806377	-2.07735618310125	85	16	0.00187947844473159	8513	61273	121551,121549,11108,10970,51559,55703,55198,1240,100500843,255394,493861,121053,50515,23479,9733,100500842	BTBD11,ASCL4,PRDM4,CKAP4,NT5DC3,POLR3B,APPL2,CMKLR1,MIR3922,TCP11L2,EID3,C12orf45,CHST11,ISCU,SART3,MIR3652
human chr7q22.1	human chr7q22.1	0.125272684810892	-2.0772624391621	207	35	0.00411135909785035	8513	61273	3268,11333,24146,246721,100422858,81628,221908,84176,80228,10603,81844,89122,10234,93408,55063,10095,100271927,58160,29990,5054,29992,7205,221785,402682,43,10552,79027,389541,2783,100313829,1523,563,4034,100133005,100616439	AGFG2,PDAP1,CLDN15,POLR2J2,MIR4285,TSC22D4,PPP1R35,MYH16,ORAI2,SH2B2,TRIM56,TRIM4,LRRC17,MYL10,ZCWPW1,ARPC1B,RASA4B,NFE4,PILRB,SERPINE1,PILRA,TRIP6,ZSCAN25,UFSP1,ACHE,ARPC1A,ZNF655,LAMTOR4,GNB2,MIR548O,CUX1,AZGP1,LRCH4,RASA4DP,MIR4658
human chr2q14.3	human chr2q14.3	0.127418697083803	-2.06027678771256	79	15	0.00176201104193586	8513	61273	105373609,2995,2840,55677,101929926,2071,274,84826,5624,55339,5433,56886,83607,9394,101927881	LOC105373609,GYPC,GPR17,IWS1,TEX51,ERCC3,BIN1,SFT2D3,PROC,WDR33,POLR2D,UGGT1,AMMECR1L,HS6ST1,LOC101927881
human chr1q25.2	human chr1q25.2	0.131227098270298	-2.0308258821046	67	13	0.00152707623634441	8513	61273	730102,9917,100302401,5768,100527964,6646,27,126859,163590,9857,26092,9462,64222	CRYZL2P,FAM20B,RASAL2-AS1,QSOX1,LHX4-AS1,SOAT1,ABL2,AXDND1,TOR1AIP2,CEP350,TOR1AIP1,RASAL2,TOR3A
human chr9q21.13	human chr9q21.13	0.131227098270298	-2.0308258821046	67	13	0.00152707623634441	8513	61273	7763,138240,101927258,23670,100507540,5125,2650,216,51104,6096,301,26578,117531	ZFAND5,C9orf57,LINC01474,CEMIP2,LINC01504,PCSK5,GCNT1,ALDH1A1,ABHD17B,RORB,ANXA1,OSTF1,TMC1
human chr8q23.1	human chr8q23.1	0.132559896890837	-2.02072068369427	37	8	0.000939739222365794	8513	61273	9694,137735,157753,3646,284,340419,55074,56943	EMC2,ABRA,TMEM74,EIF3E,ANGPT1,RSPO2,OXR1,ENY2
human chr2p23.1	human chr2p23.1	0.134166525906181	-2.00867351993866	20	5	0.000587337013978621	8513	61273	92291,440854,7498,253558,30845	CAPN13,CAPN14,XDH,LCLAT1,EHD3
human chr22q12.1|22q12	human chr22q12.1|22q12	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	7494	XBP1
human chr9q22.32|9q22.32	human chr9q22.32|9q22.32	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	195828	ZNF367
human chr14q31.3-q32.11	human chr14q31.3-q32.11	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	1112	FOXN3
human chr16q12.1-q12.2	human chr16q12.1-q12.2	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	643714	CASC16
human chr4q32.2-q32.3	human chr4q32.2-q32.3	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	55016	MARCH1
human chr1q23.2-q23.3	human chr1q23.2-q23.3	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	114836	SLAMF6
human chr5q15-q21.1	human chr5q15-q21.1	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	1105	CHD1
human chr3q27.3-q28	human chr3q27.3-q28	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	4026	LPP
human chr6p12.1|6p12.3-p11.2	human chr6p12.1|6p12.3-p11.2	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	81578	COL21A1
human chr2q14.1-q14.2	human chr2q14.1-q14.2	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	51141	INSIG2
human chr12p12.3|12p13-p12	human chr12p12.3|12p13-p12	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	5800	PTPRO
human chr4p14-p13	human chr4p14-p13	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	323	APBB2
human chr5q13.2|5q13.2	human chr5q13.2|5q13.2	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	167465	ZNF366
human chr9q32-q33.1	human chr9q32-q33.1	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	944	TNFSF8
human chr1q32.2-q32.3	human chr1q32.2-q32.3	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	55758	RCOR3
human chr18q12.1-q12.2	human chr18q12.1-q12.2	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	10982	MAPRE2
human chr6p21.31-p21.2	human chr6p21.31-p21.2	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	6428	SRSF3
human chr7p22.3-p22.2	human chr7p22.3-p22.2	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	2768	GNA12
human chr12q13.3|12	human chr12q13.3|12	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	10728	PTGES3
human chr2p22.2-p22.1	human chr2p22.2-p22.1	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	64225	ATL2
human chr7p15.2-p15.1	human chr7p15.2-p15.1	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	221895	JAZF1
human chr3p11.2-p11.1	human chr3p11.2-p11.1	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	3355	HTR1F
human chr2q21.2-q21.3	human chr2q21.2-q21.3	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	4249	MGAT5
human chr2p23.1-p22.3	human chr2p23.1-p22.3	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	105374449	LINC01946
human chr4q21.23-q21.3	human chr4q21.23-q21.3	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	83478	ARHGAP24
human chr4q21.3-q22.1	human chr4q21.3-q22.1	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	4299	AFF1
human chr2p25.1|2p24	human chr2p25.1|2p24	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	8853	ASAP2
human chr10q26.11-q26.12	human chr10q26.11-q26.12	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	11196	SEC23IP
human chr12q13.12-q13.13	human chr12q13.12-q13.13	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	7024	TFCP2
human chr3q25.33-q26.1	human chr3q25.33-q26.1	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	151742	PPM1L
human chr14q32.31-q32.32	human chr14q32.31-q32.32	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	23186	RCOR1
human chr20p13-p12.3	human chr20p13-p12.3	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	29058	TMEM230
human chr7q11.22-q11.23	human chr7q11.22-q11.23	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	441250	TYW1B
human chr9p11.2-p11.1	human chr9p11.2-p11.1	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	100996582	FAM74A7
human chr4q32.3-q33	human chr4q32.3-q33	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	57630	SH3RF1
human chr1p36.33-p36.32	human chr1p36.33-p36.32	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	6497	SKI
human chr18q21.1|tdb7990	human chr18q21.1|tdb7990	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	9050	PSTPIP2
human chr22q11.1-q11.21	human chr22q11.1-q11.21	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	27443	CECR2
human chr22q13 alternate reference locus	human chr22q13 alternate reference locus	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	100913187	APOBEC3A_B
human chr21q22.13-q22.2	human chr21q22.13-q22.2	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	3772	KCNJ15
human chr11p15.5-p15.4	human chr11p15.5-p15.4	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	3784	KCNQ1
human chr16p12.2-p12.1	human chr16p12.2-p12.1	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	5579	PRKCB
human chr21q11.2-q21.1	human chr21q11.2-q21.1	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	8204	NRIP1
human chr13q14.13-q14.2	human chr13q14.13-q14.2	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	23143	LRCH1
human chr9q34.13-q34.2	human chr9q34.13-q34.2	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	5900	RALGDS
human chr1q23.1-q23.2	human chr1q23.1-q23.2	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	9447	AIM2
human chr10q24.33-q25.1	human chr10q24.33-q25.1	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	9748	SLK
human chr15q24.3-q25.1	human chr15q24.3-q25.1	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	23102	TBC1D2B
human chr8q13.3-q21.11	human chr8q13.3-q21.11	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	100132891	MSC-AS1
human chr13q13.1-q13.2	human chr13q13.1-q13.2	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	90627	STARD13
human chr19q13.13-q13.2	human chr19q13.13-q13.2	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	23094	SIPA1L3
human chr9q33.3|9	human chr9q33.3|9	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	641373	NRON
human chr10p12.1|10p12.1-p11.2	human chr10p12.1|10p12.1-p11.2	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	51322	WAC
human chr1p31.1-p22.3	human chr1p31.1-p22.3	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	58511	DNASE2B
human chr12q24.13-q24.21	human chr12q24.13-q24.21	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	9904	RBM19
human chr1p34.2|1p35-p34	human chr1p34.2|1p35-p34	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	163732	CITED4
human chrXp22.2-p22.13	human chrXp22.2-p22.13	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	4810	NHS
human chr10p11.22-p11.21	human chr10p11.22-p11.21	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	56288	PARD3
human chr7q31.1-q31.2	human chr7q31.1-q31.2	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	29969	MDFIC
human chr6q25.2-q25.3	human chr6q25.2-q25.3	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	26230	TIAM2
human chr15q25.2-q25.3	human chr15q25.2-q25.3	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	23478	SEC11A
human chr11q13.1-q13.2	human chr11q13.1-q13.2	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	55690	PACS1
human chr10q22.2|10q11-q24	human chr10q22.2|10q11-q24	0.138935583364562	-1.9737448822998	1	1	0.000117467402795724	8513	61273	132	ADK
